,session_id,trial_num,category,submit_time,submit_date,num_strokes,draw_duration,trial_duration,mean_intensity,bounding_box,filename,condition,CB,subID,image_name
10,Praisedraw_pilot_4_1563223290448,1,this square,1563224608944.0,2019-07-15T21:03:28.944Z,1,12.418,18.052,0.02040816326530612,"(58, 159, 58, 159)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,tracing,2,PD2_190715_02,
11,Praisedraw_pilot_4_1563223290448,2,this shape,1563224632488.0,2019-07-15T21:03:52.488Z,2,17.771,23.541,0.03396045918367347,"(10, 205, 34, 148)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,tracing,2,PD2_190715_02,
12,Praisedraw_pilot_4_1563223290448,3,none,1563224671858.0,2019-07-15T21:04:31.858Z,29,46.925,39.366,0.04615752551020408,"(19, 183, 39, 181)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,tryit,2,PD2_190715_02,
13,Praisedraw_pilot_4_1563223290448,3,none,1563224696303.0,2019-07-15T21:04:56.303Z,29,46.925,63.811,0.022919323979591837,"(43, 123, 69, 157)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,tryit,2,PD2_190715_02,
14,Praisedraw_pilot_4_1563223290448,3,none,1563224700935.0,2019-07-15T21:05:00.935Z,29,46.925,68.443,0.0,"(0, 0, 0, 0)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,tryit,2,PD2_190715_02,
15,Praisedraw_pilot_4_1563223290448,12,none,1563225012572.0,2019-07-15T21:10:12.572Z,166,192.564,101.384,0.0635562818877551,"(51, 160, 87, 145)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,selective,2,PD2_190715_02,
16,Praisedraw_pilot_4_1563223290448,12,none,1563225032456.0,2019-07-15T21:10:32.456Z,166,192.564,121.268,0.01992984693877551,"(85, 163, 100, 145)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,selective,2,PD2_190715_02,
17,Praisedraw_pilot_4_1563223290448,12,none,1563225068830.0,2019-07-15T21:11:08.829Z,166,192.564,157.642,0.035455197704081634,"(54, 153, 100, 157)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,selective,2,PD2_190715_02,
18,Praisedraw_pilot_4_1563223290448,12,none,1563225129148.0,2019-07-15T21:12:09.148Z,166,192.564,217.96,0.06112484056122449,"(9, 180, 24, 147)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,selective,2,PD2_190715_02,
19,Praisedraw_pilot_4_1563223290448,16,none,1563225212356.0,2019-07-15T21:13:32.356Z,38,86.118,53.159,0.03314333545918367,"(36, 127, 37, 105)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,overpraise,2,PD2_190715_02,
20,Praisedraw_pilot_4_1563223290448,16,none,1563225217887.0,2019-07-15T21:13:37.887Z,38,86.118,58.69,0.010423309948979591,"(81, 220, 88, 156)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,overpraise,2,PD2_190715_02,
21,Praisedraw_pilot_4_1563223290448,16,none,1563225268312.0,2019-07-15T21:14:28.312Z,38,86.118,109.115,0.03609295280612245,"(1, 156, 45, 111)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_4_1563223290448_PD2_190715_02.png,overpraise,2,PD2_190715_02,
22,Praisedraw_pilot_4_1563225345117,0,none,1563225960693.0,2019-07-15T21:26:00.693Z,1,0.196,44.778,0.0052016900510204085,"(60, 160, 57, 65)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563225345117_PD2_190715_03.png,tryit,3,PD2_190715_03,
23,Praisedraw_pilot_4_1563225345117,1,this square,1563225972749.0,2019-07-15T21:26:12.749Z,1,5.714,12.053,0.020926339285714284,"(57, 168, 63, 162)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_4_1563225345117_PD2_190715_03.png,tracing,3,PD2_190715_03,
24,Praisedraw_pilot_4_1563225345117,2,this shape,1563225989594.0,2019-07-15T21:26:29.593Z,1,13.053,16.842,0.0323860012755102,"(4, 208, 37, 151)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_4_1563225345117_PD2_190715_03.png,tracing,3,PD2_190715_03,
25,Praisedraw_pilot_4_1563225345117,3,none,1563226008077.0,2019-07-15T21:26:48.077Z,23,25.192,18.481,0.04125478316326531,"(10, 216, 21, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563225345117_PD2_190715_03.png,tryit,3,PD2_190715_03,
26,Praisedraw_pilot_4_1563225345117,3,none,1563226018243.0,2019-07-15T21:26:58.243Z,23,25.192,28.647,0.04721380739795918,"(19, 208, 0, 204)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563225345117_PD2_190715_03.png,tryit,3,PD2_190715_03,
27,Praisedraw_pilot_4_1563225345117,3,none,1563226030080.0,2019-07-15T21:27:10.080Z,23,25.192,40.484,0.03952088647959184,"(4, 187, 31, 204)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563225345117_PD2_190715_03.png,tryit,3,PD2_190715_03,
28,Praisedraw_pilot_4_1563225345117,12,none,1563226283929.0,2019-07-15T21:31:23.929Z,10,9.856,33.286,0.029994419642857144,"(0, 204, 61, 178)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_4_1563225345117_PD2_190715_03.png,selective,3,PD2_190715_03,
29,Praisedraw_pilot_4_1563225345117,16,none,1563226338098.0,2019-07-15T21:32:18.098Z,22,25.613,23.566,0.04458306760204082,"(25, 208, 0, 181)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_4_1563225345117_PD2_190715_03.png,overpraise,3,PD2_190715_03,
30,Praisedraw_pilot_4_1563225345117,16,none,1563226352158.0,2019-07-15T21:32:32.158Z,22,25.613,37.626,0.05237563775510204,"(0, 219, 28, 213)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_4_1563225345117_PD2_190715_03.png,overpraise,3,PD2_190715_03,
31,Praisedraw_pilot_4_1563226428825,0,none,1563229336035.0,2019-07-15T22:22:16.035Z,1,0.202,61.66,0.006576849489795918,"(24, 144, 111, 141)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563226428825_PD2_190715_04.png,tryit,4,PD2_190715_04,
32,Praisedraw_pilot_4_1563226428825,1,this square,1563229347310.0,2019-07-15T22:22:27.310Z,1,3.594,11.272,0.02112563775510204,"(57, 169, 61, 166)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_4_1563226428825_PD2_190715_04.png,tracing,4,PD2_190715_04,
33,Praisedraw_pilot_4_1563226428825,2,this shape,1563229359589.0,2019-07-15T22:22:39.589Z,1,7.973,12.275,0.03559470663265306,"(6, 210, 36, 145)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_4_1563226428825_PD2_190715_04.png,tracing,4,PD2_190715_04,
34,Praisedraw_pilot_4_1563226428825,3,none,1563229380682.0,2019-07-15T22:23:00.682Z,35,36.309,21.091,0.027642697704081634,"(0, 201, 22, 178)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563226428825_PD2_190715_04.png,tryit,4,PD2_190715_04,
35,Praisedraw_pilot_4_1563226428825,3,none,1563229397692.0,2019-07-15T22:23:17.692Z,35,36.309,38.101,0.09173708545918367,"(0, 214, 0, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563226428825_PD2_190715_04.png,tryit,4,PD2_190715_04,
36,Praisedraw_pilot_4_1563226428825,3,none,1563229416801.0,2019-07-15T22:23:36.801Z,35,36.309,57.21,0.07148836096938775,"(28, 217, 19, 213)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563226428825_PD2_190715_04.png,tryit,4,PD2_190715_04,
37,Praisedraw_pilot_4_1563226428825,16,none,1563229705187.0,2019-07-15T22:28:25.187Z,11,18.518,25.356,0.06760204081632654,"(0, 223, 48, 217)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_4_1563226428825_PD2_190715_04.png,overpraise,4,PD2_190715_04,
38,Praisedraw_pilot_4_1563291123288,0,none,1563292246761.0,2019-07-16T15:50:46.760Z,1,1.856,82.813,0.009167729591836735,"(25, 196, 99, 110)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,tryit,5,PD2_190716_01,
39,Praisedraw_pilot_4_1563291123288,1,this square,1563292266444.0,2019-07-16T15:51:06.444Z,2,12.507,19.68,0.01921237244897959,"(61, 157, 63, 160)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,tracing,5,PD2_190716_01,
40,Praisedraw_pilot_4_1563291123288,2,this shape,1563292280113.0,2019-07-16T15:51:20.113Z,6,7.199,13.665,0.03144929846938776,"(12, 195, 45, 145)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,tracing,5,PD2_190716_01,
41,Praisedraw_pilot_4_1563291123288,3,none,1563292299199.0,2019-07-16T15:51:39.198Z,21,35.467,19.083,0.031210140306122448,"(9, 148, 43, 204)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,tryit,5,PD2_190716_01,
42,Praisedraw_pilot_4_1563291123288,3,none,1563292315168.0,2019-07-16T15:51:55.168Z,21,35.467,35.052,0.05815529336734694,"(30, 163, 0, 186)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,tryit,5,PD2_190716_01,
43,Praisedraw_pilot_4_1563291123288,3,none,1563292329167.0,2019-07-16T15:52:09.167Z,21,35.467,49.051,0.1485172193877551,"(0, 223, 0, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,tryit,5,PD2_190716_01,
44,Praisedraw_pilot_4_1563291123288,3,none,1563292332694.0,2019-07-16T15:52:12.694Z,21,35.467,52.578,0.0,"(0, 0, 0, 0)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,tryit,5,PD2_190716_01,
45,Praisedraw_pilot_4_1563291123288,12,none,1563292575426.0,2019-07-16T15:56:15.426Z,19,24.471,27.978,0.04876833545918367,"(63, 223, 15, 132)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,overpraise,5,PD2_190716_01,
46,Praisedraw_pilot_4_1563291123288,12,none,1563292590036.0,2019-07-16T15:56:30.036Z,19,24.471,42.588,0.06068638392857143,"(19, 211, 13, 199)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,overpraise,5,PD2_190716_01,
47,Praisedraw_pilot_4_1563291123288,12,none,1563292595344.0,2019-07-16T15:56:35.344Z,19,24.471,47.896,0.0,"(0, 0, 0, 0)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,overpraise,5,PD2_190716_01,
48,Praisedraw_pilot_4_1563291123288,16,none,1563292647110.0,2019-07-16T15:57:27.110Z,5,6.883,22.692,0.052614795918367346,"(79, 211, 21, 126)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,selective,5,PD2_190716_01,
49,Praisedraw_pilot_4_1563291123288,16,none,1563292656477.0,2019-07-16T15:57:36.477Z,5,6.883,32.059,0.0,"(0, 0, 0, 0)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_4_1563291123288_PD2_190716_01.png,selective,5,PD2_190716_01,
50,Praisedraw_pilot_4_1563292733447,0,none,1563294320630.0,2019-07-16T16:25:20.630Z,1,2.063,48.459,0.01265545280612245,"(4, 220, 118, 121)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563292733447_PD2_190716_02.png,tryit,6,PD2_190716_02,
51,Praisedraw_pilot_4_1563292733447,1,this square,1563294331760.0,2019-07-16T16:25:31.760Z,1,6.097,11.127,0.021205357142857144,"(57, 159, 58, 165)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_4_1563292733447_PD2_190716_02.png,tracing,6,PD2_190716_02,
52,Praisedraw_pilot_4_1563292733447,2,this shape,1563294357215.0,2019-07-16T16:25:57.215Z,1,13.632,25.452,0.03204719387755102,"(12, 223, 46, 151)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_4_1563292733447_PD2_190716_02.png,tracing,6,PD2_190716_02,
53,Praisedraw_pilot_4_1563292733447,3,none,1563294407793.0,2019-07-16T16:26:47.793Z,24,40.985,50.574,0.05803571428571429,"(19, 202, 42, 201)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563292733447_PD2_190716_02.png,tryit,6,PD2_190716_02,
54,Praisedraw_pilot_4_1563292733447,3,none,1563294419199.0,2019-07-16T16:26:59.199Z,24,40.985,61.98,0.012496014030612245,"(0, 223, 112, 129)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563292733447_PD2_190716_02.png,tryit,6,PD2_190716_02,
55,Praisedraw_pilot_4_1563292733447,12,none,1563294684767.0,2019-07-16T16:31:24.767Z,3,14.345,40.474,0.020448022959183673,"(67, 223, 48, 139)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_4_1563292733447_PD2_190716_02.png,overpraise,6,PD2_190716_02,
56,Praisedraw_pilot_4_1563292733447,16,none,1563294736817.0,2019-07-16T16:32:16.817Z,2,3.856,23.401,0.01273517219387755,"(90, 223, 85, 144)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_4_1563292733447_PD2_190716_02.png,selective,6,PD2_190716_02,
57,Praisedraw_pilot_4_1563294813522,0,none,1563295466707.0,2019-07-16T16:44:26.706Z,1,1.013,82.451,0.00466358418367347,"(103, 180, 118, 127)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563294813522_PD2_190716_03.png,tryit,7,PD2_190716_03,
58,Praisedraw_pilot_4_1563294813522,1,this square,1563295481250.0,2019-07-16T16:44:41.250Z,1,7.014,14.541,0.0194515306122449,"(63, 163, 58, 171)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_4_1563294813522_PD2_190716_03.png,tracing,7,PD2_190716_03,
59,Praisedraw_pilot_4_1563294813522,2,this shape,1563295498227.0,2019-07-16T16:44:58.227Z,1,12.376,16.973,0.03045280612244898,"(10, 202, 48, 154)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_4_1563294813522_PD2_190716_03.png,tracing,7,PD2_190716_03,
60,Praisedraw_pilot_4_1563294813522,3,none,1563295524559.0,2019-07-16T16:45:24.559Z,22,23.495,26.329,0.0458984375,"(22, 195, 31, 222)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563294813522_PD2_190716_03.png,tryit,7,PD2_190716_03,
61,Praisedraw_pilot_4_1563294813522,3,none,1563295539568.0,2019-07-16T16:45:39.568Z,22,23.495,41.338,0.037209024234693876,"(31, 190, 34, 183)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563294813522_PD2_190716_03.png,tryit,7,PD2_190716_03,
62,Praisedraw_pilot_4_1563294813522,12,none,1563295799776.0,2019-07-16T16:49:59.776Z,4,10.887,34.38,0.030811543367346938,"(73, 189, 43, 144)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_4_1563294813522_PD2_190716_03.png,overpraise,7,PD2_190716_03,
63,Praisedraw_pilot_4_1563294813522,16,none,1563295857940.0,2019-07-16T16:50:57.940Z,4,10.008,28.874,0.04388552295918367,"(27, 205, 54, 172)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_4_1563294813522_PD2_190716_03.png,selective,7,PD2_190716_03,
64,Praisedraw_pilot_4_1563295934678,0,none,1563296319393.0,2019-07-16T16:58:39.393Z,1,1.26,49.214,0.00940688775510204,"(42, 214, 106, 126)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563295934678_PD2_190716_04.png,tryit,8,PD2_190716_04,
65,Praisedraw_pilot_4_1563295934678,1,this square,1563296332228.0,2019-07-16T16:58:52.228Z,1,6.662,12.832,0.01953125,"(58, 162, 61, 165)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_4_1563295934678_PD2_190716_04.png,tracing,8,PD2_190716_04,
66,Praisedraw_pilot_4_1563295934678,2,this shape,1563296349684.0,2019-07-16T16:59:09.684Z,1,13.352,17.453,0.03103077168367347,"(12, 205, 46, 148)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_4_1563295934678_PD2_190716_04.png,tracing,8,PD2_190716_04,
67,Praisedraw_pilot_4_1563295934678,3,none,1563296378322.0,2019-07-16T16:59:38.322Z,44,84.367,28.635,0.04039779974489796,"(31, 175, 31, 169)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563295934678_PD2_190716_04.png,tryit,8,PD2_190716_04,
68,Praisedraw_pilot_4_1563295934678,3,none,1563296397135.0,2019-07-16T16:59:57.135Z,44,84.367,47.448,0.08633609693877552,"(1, 223, 6, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563295934678_PD2_190716_04.png,tryit,8,PD2_190716_04,
69,Praisedraw_pilot_4_1563295934678,3,none,1563296401446.0,2019-07-16T17:00:01.446Z,44,84.367,51.759,0.05135921556122449,"(64, 187, 34, 217)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563295934678_PD2_190716_04.png,tryit,8,PD2_190716_04,
70,Praisedraw_pilot_4_1563295934678,3,none,1563296418815.0,2019-07-16T17:00:18.815Z,44,84.367,69.128,0.24657206632653061,"(6, 223, 0, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_4_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_4_1563295934678_PD2_190716_04.png,tryit,8,PD2_190716_04,
