,session_id,trial_num,category,submit_time,submit_date,num_strokes,draw_duration,trial_duration,mean_intensity,bounding_box,filename,condition,CB,subID,image_name
27,Praisedraw_pilot_2_1556918745270,2,this shape,1556919232624.0,2019-05-03T21:33:52.624Z,2,8.908,16.799,0.04414461096938776,"(0, 214, 21, 160)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_2_1556918745270_PD_190503_06.png,tracing,6,PD_190503_06,
28,Praisedraw_pilot_2_1556918745270,11,none,1556919514276.0,2019-05-03T21:38:34.276Z,6,11.931,47.145,0.05333227040816327,"(88, 202, 24, 201)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_2_1556918745270_PD_190503_06.png,overpraise,6,PD_190503_06,
29,Praisedraw_pilot_2_1556918745270,15,none,1556919598520.0,2019-05-03T21:39:58.520Z,15,24.842,41.015,0.044802295918367346,"(0, 219, 24, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/selective/selective_none_sketch_Praisedraw_pilot_2_1556918745270_PD_190503_06.png,selective,6,PD_190503_06,
30,Praisedraw_pilot_2_1557520040083,0,none,1557520120661.0,2019-05-10T20:28:40.661Z,2,4.477,49.991,0.03404017857142857,"(69, 157, 64, 214)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/tryit/tryit_none_sketch_Praisedraw_pilot_2_1557520040083_PD_190510_07.png,tryit,7,PD_190510_07,
31,Praisedraw_pilot_2_1557520040083,1,this square,1557520140402.0,2019-05-10T20:29:00.402Z,1,9.08,19.738,0.019989636479591837,"(60, 163, 57, 160)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_2_1557520040083_PD_190510_07.png,tracing,7,PD_190510_07,
32,Praisedraw_pilot_2_1557520040083,2,this shape,1557520158796.0,2019-05-10T20:29:18.796Z,1,11.474,18.391,0.030153858418367346,"(15, 210, 40, 151)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_2_1557520040083_PD_190510_07.png,tracing,7,PD_190510_07,
33,Praisedraw_pilot_2_1557520040083,11,none,1557520460188.0,2019-05-10T20:34:20.188Z,9,33.181,71.067,0.0480110012755102,"(55, 223, 28, 169)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_2_1557520040083_PD_190510_07.png,overpraise,7,PD_190510_07,
34,Praisedraw_pilot_2_1557520040083,15,none,1557520561801.0,2019-05-10T20:36:01.801Z,5,20.321,57.701,0.0418327487244898,"(96, 210, 34, 178)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/selective/selective_none_sketch_Praisedraw_pilot_2_1557520040083_PD_190510_07.png,selective,7,PD_190510_07,
35,Praisedraw_pilot_2_1557521162060,0,none,1557521708397.0,2019-05-10T20:55:08.397Z,1,0.577,48.659,0.012794961734693877,"(72, 142, 43, 115)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/tryit/tryit_none_sketch_Praisedraw_pilot_2_1557521162060_PD_190510_08.png,tryit,8,PD_190510_08,
36,Praisedraw_pilot_2_1557521162060,1,this square,1557521723317.0,2019-05-10T20:55:23.317Z,1,6.739,14.916,0.020846619897959183,"(60, 172, 60, 163)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_2_1557521162060_PD_190510_08.png,tracing,8,PD_190510_08,
37,Praisedraw_pilot_2_1557521162060,2,this shape,1557521742432.0,2019-05-10T20:55:42.432Z,1,11.616,19.112,0.027044802295918366,"(22, 205, 48, 148)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_2_1557521162060_PD_190510_08.png,tracing,8,PD_190510_08,
38,Praisedraw_pilot_2_1557521162060,11,none,1557522114017.0,2019-05-10T21:01:54.017Z,9,35.998,56.571,0.039341517857142856,"(0, 222, 0, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_2_1557521162060_PD_190510_08.png,overpraise,8,PD_190510_08,
39,Praisedraw_pilot_2_1557521162060,15,none,1557522209094.0,2019-05-10T21:03:29.094Z,10,38.038,50.965,0.05520567602040816,"(1, 223, 0, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/selective/selective_none_sketch_Praisedraw_pilot_2_1557521162060_PD_190510_08.png,selective,8,PD_190510_08,
40,Praisedraw_pilot_2_1557522868593,0,none,1557522976921.0,2019-05-10T21:16:16.920Z,7,19.359,70.319,0.05333227040816327,"(21, 201, 61, 189)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/tryit/tryit_none_sketch_Praisedraw_pilot_2_1557522868593_PD_190510_09.png,tryit,1,PD_190510_09,
41,Praisedraw_pilot_2_1557522868593,1,this square,1557523010120.0,2019-05-10T21:16:50.120Z,2,24.831,33.196,0.06072624362244898,"(58, 178, 57, 166)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_2_1557522868593_PD_190510_09.png,tracing,1,PD_190510_09,
42,Praisedraw_pilot_2_1557522868593,2,this shape,1557523025835.0,2019-05-10T21:17:05.835Z,2,10.834,15.712,0.0293765943877551,"(13, 207, 34, 144)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_2_1557522868593_PD_190510_09.png,tracing,1,PD_190510_09,
43,Praisedraw_pilot_2_1557522868593,11,none,1557523293054.0,2019-05-10T21:21:33.054Z,15,28.897,43.87,0.06373565051020408,"(76, 199, 0, 210)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/selective/selective_none_sketch_Praisedraw_pilot_2_1557522868593_PD_190510_09.png,selective,1,PD_190510_09,
44,Praisedraw_pilot_2_1557522868593,15,none,1557523374457.0,2019-05-10T21:22:54.457Z,8,25.533,37.838,0.03455835459183673,"(0, 177, 30, 172)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_5_13_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_2_1557522868593_PD_190510_09.png,overpraise,1,PD_190510_09,
